gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,86.86,South,7
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2603,Saint Joseph's,83.03,West,8
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,43,Yale,81.73,West,12
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2460,Northern Iowa,81.89,West,11
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,84.3,West,10
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2086,Butler,85.59,Midwest,9
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,80.74,Midwest,12
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,254,Utah,87.13,Midwest,3
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,78.71,Midwest,15
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,83.74,East,9
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,96,Kentucky,91.2,East,4
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2617,Stephen F. Austin,84.57,East,14
mens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2752,Xavier,88.14,East,2
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2046,Austin Peay,70.19,South,16
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,Colorado,81.96,South,8
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,79.34,South,12
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.72,South,4
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,Arizona,89.34,South,6
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,76.47,South,14
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218,Temple,79.08,South,10
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,75.26,South,15
mens,2016-03-26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,Holy Cross,68.83,West,16a
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,83.97,West,9
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,239,Baylor,85.74,West,5
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,78.51,West,13
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,251,Texas,84.86,West,6
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,77.03,West,14
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,Oregon State,78.25,West,7
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2934,Cal State Bakersfield,76.04,West,15
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2261,Hampton,69.85,Midwest,16
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2641,Texas Tech,81.81,Midwest,8
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,88.77,Midwest,5
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,78.99,Midwest,13
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,84.93,Midwest,6
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,278,Fresno State,77.43,Midwest,14
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,82.72,Midwest,7
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,91.86,Midwest,2
mens,2016-03-26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,74.2,East,16a
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,81.89,East,8
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,77.44,East,12
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2619,Stony Brook,78.05,East,13
mens,2016-03-26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,80.84,East,11a
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,89.39,East,3
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221,Pittsburgh,82.78,East,10
mens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2692,Weber State,74.28,East,15
mens,2016-03-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,85.96,South,11a
mens,2016-03-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2582,Southern,68.31,West,16b
mens,2016-03-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,Fairleigh Dickinson,67.27,East,16b
mens,2016-03-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202,Tulsa,80.33,East,11b
mens,2016-03-27,0,1.0,1.0,1.0,1.0,1.0,0.702790024947,0.382010998468,1,153,North Carolina,95.25,East,1
mens,2016-03-27,0,1.0,1.0,1.0,1.0,1.0,0.543081169236,0.283628019091,1,222,Villanova,94.54,South,2
mens,2016-03-27,0,1.0,1.0,1.0,1.0,1.0,0.456918830764,0.223356088044,1,201,Oklahoma,92.21,West,2
mens,2016-03-27,0,1.0,1.0,1.0,1.0,1.0,0.297209975053,0.111004894397,1,183,Syracuse,90.72,Midwest,10
mens,2016-03-27,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2305,Kansas,95.61,South,1
mens,2016-03-27,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2483,Oregon,89.83,West,1
mens,2016-03-27,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,258,Virginia,94.0,Midwest,1
mens,2016-03-27,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,87,Notre Dame,87.26,East,6
mens,2016-03-27,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,120,Maryland,89.53,South,5
mens,2016-03-27,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),88.78,South,3
mens,2016-03-27,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,Duke,88.68,West,4
mens,2016-03-27,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,87.93,West,3
mens,2016-03-27,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,66,Iowa State,89.32,Midwest,4
mens,2016-03-27,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2250,Gonzaga,89.59,Midwest,11
mens,2016-03-27,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,84,Indiana,89.57,East,5
mens,2016-03-27,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,275,Wisconsin,86.45,East,7
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,41,Connecticut,86.77,South,9
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,81.33,South,13
mens,2016-03-27,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.9,South,11b
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,86.86,South,7
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2603,Saint Joseph's,83.03,West,8
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,43,Yale,81.73,West,12
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2460,Northern Iowa,81.89,West,11
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,84.3,West,10
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2086,Butler,85.59,Midwest,9
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,80.74,Midwest,12
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,254,Utah,87.13,Midwest,3
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,78.71,Midwest,15
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,83.74,East,9
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,96,Kentucky,91.2,East,4
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2617,Stephen F. Austin,84.57,East,14
mens,2016-03-27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2752,Xavier,88.14,East,2
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2046,Austin Peay,70.19,South,16
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,Colorado,81.96,South,8
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,79.34,South,12
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.72,South,4
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,Arizona,89.34,South,6
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,76.47,South,14
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218,Temple,79.08,South,10
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,75.26,South,15
mens,2016-03-27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,Holy Cross,68.83,West,16a
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,83.97,West,9
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,239,Baylor,85.74,West,5
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,78.51,West,13
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,251,Texas,84.86,West,6
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,77.03,West,14
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,Oregon State,78.25,West,7
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2934,Cal State Bakersfield,76.04,West,15
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2261,Hampton,69.85,Midwest,16
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2641,Texas Tech,81.81,Midwest,8
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,88.77,Midwest,5
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,78.99,Midwest,13
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,84.93,Midwest,6
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,278,Fresno State,77.43,Midwest,14
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,82.72,Midwest,7
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,91.86,Midwest,2
mens,2016-03-27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,74.2,East,16a
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,81.89,East,8
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,77.44,East,12
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2619,Stony Brook,78.05,East,13
mens,2016-03-27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,80.84,East,11a
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,89.39,East,3
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221,Pittsburgh,82.78,East,10
mens,2016-03-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2692,Weber State,74.28,East,15
mens,2016-03-27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,85.96,South,11a
mens,2016-03-27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2582,Southern,68.31,West,16b
mens,2016-03-27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,Fairleigh Dickinson,67.27,East,16b
mens,2016-03-27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202,Tulsa,80.33,East,11b
mens,2016-04-02,0,1.0,1.0,1.0,1.0,1.0,1.0,0.538359370237,1,153,North Carolina,96.81,East,1
mens,2016-04-02,0,1.0,1.0,1.0,1.0,1.0,1.0,0.461640629763,1,222,Villanova,96.24,South,2
mens,2016-04-02,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,201,Oklahoma,92.7,West,2
mens,2016-04-02,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,183,Syracuse,91.3,Midwest,10
mens,2016-04-02,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2305,Kansas,95.61,South,1
mens,2016-04-02,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2483,Oregon,89.83,West,1
mens,2016-04-02,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,258,Virginia,94.0,Midwest,1
mens,2016-04-02,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,87,Notre Dame,87.26,East,6
mens,2016-04-02,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,120,Maryland,89.53,South,5
mens,2016-04-02,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),88.78,South,3
mens,2016-04-02,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,Duke,88.68,West,4
mens,2016-04-02,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,87.93,West,3
mens,2016-04-02,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,66,Iowa State,89.32,Midwest,4
mens,2016-04-02,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2250,Gonzaga,89.59,Midwest,11
mens,2016-04-02,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,84,Indiana,89.57,East,5
mens,2016-04-02,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,275,Wisconsin,86.45,East,7
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,41,Connecticut,86.77,South,9
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,81.33,South,13
mens,2016-04-02,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2724,Wichita State,89.9,South,11b
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2294,Iowa,86.86,South,7
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2603,Saint Joseph's,83.03,West,8
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,43,Yale,81.73,West,12
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2460,Northern Iowa,81.89,West,11
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2670,Virginia Commonwealth,84.3,West,10
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2086,Butler,85.59,Midwest,9
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2031,Arkansas-Little Rock,80.74,Midwest,12
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,254,Utah,87.13,Midwest,3
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,78.71,Midwest,15
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2507,Providence,83.74,East,9
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,96,Kentucky,91.2,East,4
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2617,Stephen F. Austin,84.57,East,14
mens,2016-04-02,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2752,Xavier,88.14,East,2
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2046,Austin Peay,70.19,South,16
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,Colorado,81.96,South,8
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,79.34,South,12
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,California,85.72,South,4
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,Arizona,89.34,South,6
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,76.47,South,14
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218,Temple,79.08,South,10
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,75.26,South,15
mens,2016-04-02,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,Holy Cross,68.83,West,16a
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2132,Cincinnati,83.97,West,9
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,239,Baylor,85.74,West,5
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,350,North Carolina-Wilmington,78.51,West,13
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,251,Texas,84.86,West,6
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,77.03,West,14
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,Oregon State,78.25,West,7
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2934,Cal State Bakersfield,76.04,West,15
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2261,Hampton,69.85,Midwest,16
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2641,Texas Tech,81.81,Midwest,8
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,88.77,Midwest,5
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,78.99,Midwest,13
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,84.93,Midwest,6
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,278,Fresno State,77.43,Midwest,14
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2168,Dayton,82.72,Midwest,7
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,91.86,Midwest,2
mens,2016-04-02,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526,Florida Gulf Coast,74.2,East,16a
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,Southern California,81.89,East,8
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,77.44,East,12
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2619,Stony Brook,78.05,East,13
mens,2016-04-02,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,Michigan,80.84,East,11a
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,89.39,East,3
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221,Pittsburgh,82.78,East,10
mens,2016-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2692,Weber State,74.28,East,15
mens,2016-04-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238,Vanderbilt,85.96,South,11a
mens,2016-04-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2582,Southern,68.31,West,16b
mens,2016-04-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,Fairleigh Dickinson,67.27,East,16b
mens,2016-04-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202,Tulsa,80.33,East,11b
womens,2016-03-14,0,1.0,0.99990202,0.99585093,0.97767374,0.95475179,0.83588714,0.70373913,1,41,Connecticut,113.09,Bridgeport,1
womens,2016-03-14,0,1.0,0.99885466,0.9540887,0.82099031,0.52706545,0.33820089,0.08906982,1,87,Notre Dame,101.07,Lexington,1
womens,2016-03-14,0,1.0,0.99606356,0.96487992,0.83350564,0.63899794,0.33849702,0.07783769,1,2579,South Carolina,101.07,Sioux Falls,1
womens,2016-03-14,0,1.0,0.99624233,0.97476672,0.8440524,0.69110882,0.12492039,0.06714964,1,239,Baylor,101.59,Dallas,1
womens,2016-03-14,0,1.0,0.99253958,0.94395344,0.67108834,0.32160038,0.17349224,0.03406882,1,120,Maryland,99.01,Lexington,2
womens,2016-03-14,0,1.0,0.98270138,0.80669002,0.49676574,0.16854791,0.0604633,0.00832131,1,194,Ohio State,93.9,Sioux Falls,3
womens,2016-03-14,0,1.0,0.9954636,0.9382185,0.54605823,0.14193816,0.0119909,0.00388788,1,204,Oregon State,95.42,Dallas,2
womens,2016-03-14,0,1.0,0.98722942,0.7654693,0.27424116,0.09448059,0.03253187,0.00335135,1,96,Kentucky,90.97,Lexington,3
womens,2016-03-14,0,1.0,0.99808865,0.90577292,0.59762815,0.02431863,0.00846835,0.00260056,1,251,Texas,93.58,Bridgeport,2
womens,2016-03-14,0,1.0,0.98987125,0.71395956,0.32741816,0.07402929,0.00711813,0.00254281,1,97,Louisville,92.24,Dallas,3
womens,2016-03-14,0,1.0,0.97268811,0.76965317,0.34398122,0.09341001,0.02025183,0.00153985,1,9,Arizona State,91.32,Sioux Falls,2
womens,2016-03-14,0,1.0,0.9518336,0.83717326,0.14411474,0.0406782,0.01202691,0.0010175,1,24,Stanford,92.4,Lexington,4
womens,2016-03-14,0,1.0,0.87766027,0.7258647,0.1319107,0.05694179,0.01247596,0.00096228,1,183,Syracuse,89.59,Sioux Falls,4
womens,2016-03-14,0,1.0,0.87804505,0.42079582,0.07000999,0.03409985,0.00254668,0.00075807,1,52,Florida State,91.5,Dallas,5
womens,2016-03-14,0,1.0,0.91974488,0.37622261,0.00921155,0.00519512,0.00175755,0.0005278,1,127,Michigan State,90.07,Bridgeport,4
womens,2016-03-14,0,1.0,0.751084,0.2462461,0.10023295,0.0196935,0.00158747,0.00050161,1,305,DePaul,90.08,Dallas,6
womens,2016-03-14,0,1.0,0.91646581,0.60005885,0.01147271,0.00581728,0.00165911,0.00041901,1,344,Mississippi State,89.46,Bridgeport,5
womens,2016-03-14,0,1.0,0.70297974,0.18275717,0.0732006,0.01764134,0.00438842,0.00039436,1,2633,Tennessee,88.93,Sioux Falls,7
womens,2016-03-14,0,1.0,0.92568688,0.54922235,0.07897366,0.03494329,0.00168692,0.00035693,1,245,Texas A&M,88.71,Dallas,4
womens,2016-03-14,0,1.0,0.96897516,0.7590723,0.28143537,0.00657049,0.00151341,0.00030799,1,26,UCLA,89.93,Bridgeport,3
womens,2016-03-14,0,1.0,0.64224564,0.13936101,0.05726962,0.01165027,0.00238677,0.00017239,1,277,West Virginia,87.0,Sioux Falls,6
womens,2016-03-14,0,1.0,0.73277807,0.19884745,0.08226903,0.00229144,0.00058601,0.00013326,1,58,South Florida,88.52,Bridgeport,6
womens,2016-03-14,0,1.0,0.61063624,0.15841025,0.0304264,0.00592059,0.00149699,0.00010534,1,201,Oklahoma,87.47,Lexington,6
womens,2016-03-14,0,1.0,0.68616007,0.11576827,0.01383932,0.00289768,0.00063738,3.792e-05,1,2390,Miami (FL),86.51,Lexington,5
womens,2016-03-14,0,1.0,0.51645623,0.02434291,0.01044857,0.00212904,0.0004472,2.524e-05,1,61,Georgia,84.53,Lexington,8
womens,2016-03-14,0,1.0,0.35775436,0.05187074,0.01734181,0.00279666,0.00041537,2.12e-05,1,163,Princeton,84.15,Sioux Falls,11
womens,2016-03-14,0,1.0,0.38936376,0.07520484,0.01079305,0.00160204,0.00035064,2.082e-05,1,2509,Purdue,83.02,Lexington,11
womens,2016-03-14,0,1.0,0.48354377,0.02149296,0.00853758,0.00157543,0.00034486,2.048e-05,1,84,Indiana,82.85,Lexington,9
womens,2016-03-14,0,1.0,0.64231524,0.04061525,0.01120452,0.0016676,0.00033368,1.776e-05,1,264,Washington,86.47,Lexington,7
womens,2016-03-14,0,1.0,0.50233129,0.11056177,0.01054392,0.00284266,0.00036458,1.587e-05,1,57,Florida,83.36,Sioux Falls,5
womens,2016-03-14,0,1.0,0.6379073,0.02556317,0.00998101,0.00261048,0.00033401,1.449e-05,1,45,George Washington,82.9,Sioux Falls,8
womens,2016-03-14,0,1.0,0.29702026,0.0435775,0.01101394,0.00162741,0.0002382,1.199e-05,1,2739,Green Bay,83.06,Sioux Falls,10
womens,2016-03-14,0,1.0,0.80099966,0.05696449,0.01746879,0.00201316,6.066e-05,8.79e-06,1,197,Oklahoma State,83.28,Dallas,7
womens,2016-03-14,0,1.0,0.63710335,0.0693914,0.02515692,0.00034286,5.711e-05,8.56e-06,1,142,Missouri,82.9,Bridgeport,10
womens,2016-03-14,0,1.0,0.58213862,0.002755,0.00111135,0.00043357,6.067e-05,7.68e-06,1,2550,Seton Hall,81.76,Bridgeport,8
womens,2016-03-14,0,1.0,0.49766871,0.10890493,0.00790106,0.00171603,0.00016672,5.42e-06,1,399,Albany (NY),80.9,Sioux Falls,12
womens,2016-03-14,0,1.0,0.248916,0.03929414,0.00844274,0.00081379,2.935e-05,4.97e-06,1,256,James Madison,83.04,Dallas,11
